,Date,Open_P,High_P,Low_P,Close_P,Adj_Close,Volume,pct
1306,2015-02-23,1811.01,1812.75,1804.95,1809.39,1809.39,122063200.0,-0.005108100380495695
1307,2015-02-18,1806.54,1815.95,1806.17,1807.87,1807.87,62964300.0,-0.0008400621203832337
1308,2015-02-17,1808.41,1810.9,1804.52,1810.09,1810.09,81090400.0,0.001227964400095205
1309,2015-02-16,1804.94,1809.71,1800.24,1808.89,1808.89,135531000.0,-0.0006629504610267123
1310,2015-02-13,1791.68,1800.95,1790.31,1800.95,1800.95,144816900.0,-0.004389432193223519
1311,2015-02-12,1790.69,1791.0,1780.21,1789.07,1789.07,175244600.0,-0.006596518504122906
1312,2015-02-11,1810.98,1812.08,1790.8,1798.95,1798.95,137960500.0,0.005522422264081506
1313,2015-02-10,1812.74,1816.62,1808.69,1811.12,1811.12,143961300.0,0.006765057394591212
1314,2015-02-09,1815.62,1818.31,1805.16,1811.58,1811.58,118228300.0,0.0002539864835018335
1315,2015-02-06,1806.31,1814.3,1806.07,1809.44,1809.44,144850600.0,-0.001181289261307783
1316,2015-02-05,1803.79,1804.25,1796.41,1803.09,1803.09,141640900.0,-0.0035093730656999833
1317,2015-02-04,1814.72,1831.41,1801.09,1803.02,1803.02,205670000.0,-3.882224403661816e-05
1318,2015-01-30,1788.36,1789.39,1781.26,1781.26,1781.26,161401900.0,-0.012068640392230767
1319,2015-01-29,1791.59,1794.82,1779.17,1782.18,1782.18,164067800.0,0.0005164883284867194
1320,2015-01-28,1794.76,1800.64,1790.02,1795.88,1795.88,155963200.0,0.007687214535007758
1321,2015-01-27,1789.96,1810.21,1788.55,1803.17,1803.17,171841200.0,0.004059291266677034
1322,2015-01-26,1800.49,1801.06,1792.65,1796.44,1796.44,131380100.0,-0.0037323158659472444
1323,2015-01-23,1792.47,1809.33,1788.78,1803.08,1803.08,213716000.0,0.0036961991494288693
1324,2015-01-22,1767.74,1787.91,1763.68,1781.75,1781.75,212420500.0,-0.011829757969696209
1325,2015-01-21,1752.9,1770.09,1751.46,1770.09,1770.09,173119700.0,-0.006544127964080326
1326,2015-01-20,1754.21,1754.34,1745.64,1750.11,1750.11,123144400.0,-0.011287561649407696
1327,2015-01-19,1745.5,1755.12,1745.5,1753.31,1753.31,130847300.0,0.0018284564970201256
1328,2015-01-16,1740.19,1746.24,1732.35,1743.57,1743.57,153211200.0,-0.0055552070084582406
1329,2015-01-15,1747.54,1750.94,1738.24,1745.0,1745.0,182936200.0,0.0008201563458880567
1330,2015-01-14,1742.66,1744.71,1736.77,1742.01,1742.01,182004300.0,-0.0017134670487105597
1331,2015-01-13,1726.54,1750.16,1725.98,1748.9,1748.9,147553800.0,0.0039552011756534
1332,2015-01-12,1730.1,1735.08,1718.76,1735.08,1735.08,95901300.0,-0.007902109897650056
1333,2015-01-09,1734.61,1738.54,1725.81,1732.44,1732.44,126253700.0,-0.0015215436752195055
1334,2015-01-08,1714.4,1730.18,1714.02,1728.06,1728.06,121085200.0,-0.0025282260857519834
1335,2015-01-07,1714.7,1717.17,1706.18,1709.18,1709.18,171015600.0,-0.010925546566670108
1336,2015-01-06,1730.94,1730.94,1708.78,1716.58,1716.58,146055300.0,0.00432956154413211
1337,2015-01-05,1758.43,1759.15,1734.51,1736.62,1736.62,98141200.0,0.01167437579372943
1338,2015-01-02,1757.15,1757.96,1741.45,1752.77,1752.77,63584500.0,0.009299674079533915
1339,2014-12-31,1759.76,1768.85,1755.93,1761.25,1761.25,140838800.0,0.004838056333688945
1340,2014-12-30,1765.8,1770.52,1753.95,1766.83,1766.83,120581600.0,0.0031682044002838694
1341,2014-12-29,1757.65,1770.06,1753.97,1768.41,1768.41,77018700.0,0.000894256946055938
1342,2014-12-26,1747.25,1765.61,1747.2,1764.44,1764.44,56935200.0,-0.002244954507156116
1343,2014-12-24,1740.45,1751.78,1732.15,1749.74,1749.74,73511300.0,-0.008331255242456592
1344,2014-12-23,1745.42,1754.27,1744.96,1749.05,1749.05,123673500.0,-0.00039434430258211695
1345,2014-12-22,1723.87,1746.39,1722.67,1744.05,1744.05,113308200.0,-0.002858694719990895
1346,2014-12-19,1706.47,1720.78,1706.47,1715.99,1715.99,175807500.0,-0.016088988274418736
1347,2014-12-18,1688.03,1704.85,1688.0,1699.95,1699.95,162022600.0,-0.009347373819194704
1348,2014-12-17,1673.04,1691.99,1671.82,1681.9,1681.9,177102000.0,-0.010617959351745587
1349,2014-12-16,1688.74,1693.91,1673.94,1673.94,1673.94,179438500.0,-0.004732742731434758
1350,2014-12-15,1715.87,1715.87,1695.6,1697.31,1697.31,182223600.0,0.01396107387361556
1351,2014-12-12,1745.04,1748.76,1732.99,1732.99,1732.99,159886000.0,0.02102149872445236
1352,2014-12-11,1748.17,1757.19,1742.35,1744.57,1744.57,116887300.0,0.006682092799150663
1353,2014-12-10,1732.76,1765.52,1732.76,1765.52,1765.52,137724600.0,0.012008689820414142
1354,2014-12-09,1741.17,1741.31,1730.77,1738.1,1738.1,129896000.0,-0.015530835108070185
1355,2014-12-08,1748.38,1750.42,1735.92,1740.84,1740.84,113945200.0,0.0015764340371671182
1356,2014-12-05,1743.4,1755.94,1740.56,1749.37,1749.37,129531600.0,0.004899933365501763
1357,2014-12-04,1760.25,1768.81,1743.62,1745.69,1745.69,168115900.0,-0.0021036144440569338
1358,2014-12-03,1788.15,1789.04,1758.15,1758.15,1758.15,144544200.0,0.007137578837021374
1359,2014-12-02,1779.54,1789.42,1763.55,1785.97,1785.97,148643200.0,0.015823450786337956
1360,2014-12-01,1821.52,1821.52,1768.21,1778.27,1778.27,229820300.0,-0.004311382610010295
1361,2014-11-28,1820.57,1827.16,1815.31,1820.89,1820.89,151517700.0,0.023967114105282183
1362,2014-11-27,1838.2,1845.76,1828.04,1829.91,1829.91,91733600.0,0.004953621580655598
1363,2014-11-26,1840.52,1845.08,1836.79,1842.17,1842.17,85176400.0,0.006699783049439523
1364,2014-11-25,1833.49,1843.55,1830.48,1838.56,1838.56,171659800.0,-0.001959645418175393
1365,2014-11-24,1811.45,1833.77,1809.63,1833.77,1833.77,122471200.0,-0.0026052997998433636
1366,2014-11-21,1817.15,1817.56,1808.13,1809.13,1809.13,126495800.0,-0.01343679959864097
1367,2014-11-20,1824.66,1825.12,1816.97,1822.29,1822.29,111710700.0,0.0072742146777731165
1368,2014-11-19,1818.0,1827.4,1818.0,1824.39,1824.39,110317500.0,0.0011523961608745914
1369,2014-11-18,1806.44,1818.38,1805.35,1818.38,1818.38,97376400.0,-0.003294251777306356
1370,2014-11-17,1813.53,1814.58,1806.48,1806.48,1806.48,76840800.0,-0.006544286672752753
1371,2014-11-14,1814.3,1814.57,1808.7,1813.79,1813.79,105280800.0,0.0040465435543155515
1372,2014-11-13,1817.84,1820.5,1810.73,1815.81,1815.81,121681100.0,0.0011136901184811698
1373,2014-11-12,1818.89,1824.83,1816.24,1816.24,1816.24,123311900.0,0.00023680891723265596
1374,2014-11-11,1831.03,1832.7,1823.27,1825.11,1825.11,111424600.0,0.0048837158084833465
1375,2014-11-10,1824.47,1831.82,1824.05,1827.93,1827.93,95738400.0,0.0015451123493928076
1376,2014-11-07,1827.76,1841.4,1824.19,1824.19,1824.19,107639300.0,-0.0020460302090342664
1377,2014-11-06,1838.89,1844.44,1830.21,1831.98,1831.98,145068000.0,0.004270388501197875
1378,2014-11-05,1844.75,1845.08,1837.72,1839.29,1839.29,139933700.0,0.003990218233823395
1379,2014-11-04,1851.87,1852.06,1845.52,1847.36,1847.36,138890500.0,0.004387562592087058
1380,2014-11-03,1856.82,1858.09,1848.25,1853.34,1853.34,97504400.0,0.003237051792828627
1381,2014-10-31,1844.59,1855.15,1842.17,1855.15,1855.15,126978100.0,0.0009766151920318489
1382,2014-10-30,1839.31,1843.89,1838.04,1842.78,1842.78,129446800.0,-0.00666792442659625
1383,2014-10-29,1826.55,1839.55,1825.73,1839.55,1839.55,146915700.0,-0.0017527865507548368
1384,2014-10-28,1823.13,1825.85,1819.37,1825.68,1825.68,121005200.0,-0.007539887472479578
1385,2014-10-27,1821.82,1824.37,1815.35,1823.15,1823.15,108936800.0,-0.001385785022566921
1386,2014-10-24,1814.32,1819.23,1810.02,1818.86,1818.86,107257100.0,-0.0023530702355814004
1387,2014-10-22,,,,,,,0.0
1388,2014-10-21,1803.82,1804.83,1794.66,1796.22,1796.22,88870900.0,-0.012447357135788262
1389,2014-10-20,1790.07,1804.04,1790.07,1803.14,1803.14,144172400.0,0.0038525347674560617
1390,2014-10-17,1766.22,1795.29,1766.22,1788.31,1788.31,191013400.0,-0.008224541632929294
1391,2014-10-16,1784.84,1784.84,1767.77,1767.77,1767.77,181474400.0,-0.011485704380113093
1392,2014-10-15,1796.21,1801.12,1786.78,1786.84,1786.84,146239000.0,0.010787602459595869
1393,2014-10-14,1791.89,1801.81,1790.99,1796.38,1796.38,146176000.0,0.005339034272794585
1394,2014-10-13,1808.21,1808.95,1797.2,1797.2,1797.2,103742500.0,0.0004564735746332982
1395,2014-10-10,1822.91,1822.92,1808.09,1808.88,1808.88,133698200.0,0.0064989984420209534
1396,2014-10-09,1825.18,1830.8,1824.95,1829.73,1829.73,117982900.0,0.011526469417540097
1397,2014-10-08,1830.67,1831.79,1824.32,1824.32,1824.32,144482400.0,-0.0029567203904401484
1398,2014-10-07,1846.57,1849.47,1833.54,1833.54,1833.54,124831000.0,0.00505393790563069
1399,2014-10-03,1838.06,1844.06,1838.03,1840.82,1840.82,74837000.0,0.003970461511611401
1400,2014-10-02,1845.17,1845.86,1837.55,1837.68,1837.68,113988900.0,-0.0017057615627816824
1401,2014-10-01,1847.0,1847.7,1842.6,1845.32,1845.32,93593300.0,0.004157415872186654
1402,2014-09-30,1844.56,1854.21,1842.35,1846.31,1846.31,162655800.0,0.0005364923156958579
1403,2014-09-29,1841.05,1846.75,1839.2,1846.34,1846.34,88800600.0,1.624862563698315e-05
1404,2014-09-26,1840.01,1840.5,1829.24,1840.5,1840.5,102138600.0,-0.0031630143960483803
1405,2014-09-25,1835.64,1843.11,1835.64,1843.11,1843.11,91511100.0,0.0014180929095353179
1406,2014-09-24,1840.72,1844.77,1838.67,1840.08,1840.08,129366500.0,-0.0016439604798411667
1407,2014-09-23,1839.1,1842.15,1832.54,1840.19,1840.19,124623300.0,5.9780009564969205e-05
1408,2014-09-22,1851.65,1851.91,1843.85,1846.05,1846.05,84645700.0,0.003184453779229157
1409,2014-09-19,1845.09,1853.68,1843.35,1849.49,1849.49,125455800.0,0.0018634381517292908
1410,2014-09-18,1844.86,1845.32,1836.9,1845.32,1845.32,93755900.0,-0.0022546756132771906
1411,2014-09-17,1841.33,1845.74,1841.05,1843.78,1843.78,158411400.0,-0.0008345436021935937
1412,2014-09-15,1853.14,1856.16,1836.5,1847.3,1847.3,111177500.0,0.001909121478701259
1413,2014-09-12,1865.5,1868.05,1855.64,1855.64,1855.64,126424100.0,0.004514697125534539
1414,2014-09-11,1873.66,1874.67,1866.11,1866.11,1866.11,114887700.0,0.005642258196632888
1415,2014-09-10,1870.54,1873.79,1868.36,1870.85,1870.85,102928600.0,0.002540043191451735
1416,2014-09-09,1868.84,1876.21,1867.98,1874.12,1874.12,114300300.0,0.0017478686158698409
1417,2014-09-08,1866.26,1871.09,1865.53,1871.09,1871.09,100799500.0,-0.0016167587987961918
1418,2014-09-05,1867.91,1869.84,1866.28,1868.46,1868.46,128525400.0,-0.001405597806625969
1419,2014-09-04,1866.66,1869.21,1860.0,1869.21,1869.21,128481000.0,0.00040140008349132117
1420,2014-09-03,1872.26,1872.45,1853.48,1864.87,1864.87,118550400.0,-0.0023218364977718453
1421,2014-09-02,1865.46,1868.82,1860.67,1867.69,1867.69,116170800.0,0.001512169749097847
1422,2014-08-29,1879.53,1879.53,1866.11,1866.11,1866.11,206340200.0,-0.0008459648014392807
1423,2014-08-28,1869.27,1875.68,1868.48,1875.68,1875.68,99766800.0,0.005128315051095678
1424,2014-08-27,1862.02,1878.71,1861.73,1872.38,1872.38,145823400.0,-0.0017593619380704695
1425,2014-08-26,1863.11,1866.57,1859.75,1861.82,1861.82,100953900.0,-0.005639880793428809
1426,2014-08-25,1872.92,1873.66,1859.58,1862.31,1862.31,101897900.0,0.0002631833367350289
1427,2014-08-22,1876.22,1878.87,1869.27,1870.99,1870.99,128946700.0,0.004660878156697912
1428,2014-08-21,1878.89,1879.62,1871.36,1874.81,1874.81,135055900.0,0.0020416998487431393
1429,2014-08-20,1874.35,1878.89,1872.59,1878.89,1878.89,116056200.0,0.002176220523679717
1430,2014-08-19,1862.97,1872.16,1862.49,1872.16,1872.16,105756700.0,-0.003581902080483701
1431,2014-08-18,1861.2,1864.2,1859.46,1861.75,1861.75,93507700.0,-0.005560422186137948
1432,2014-08-15,1862.3,1864.62,1860.22,1864.31,1864.31,79482600.0,0.001375050355848062
1433,2014-08-14,1854.87,1863.37,1854.87,1861.58,1861.58,109845000.0,-0.001464348740284671
1434,2014-08-13,1853.25,1858.04,1849.84,1858.04,1858.04,124289200.0,-0.0019016104599318684
1435,2014-08-12,1847.98,1850.53,1846.88,1850.39,1850.39,88154700.0,-0.004117241824718398
1436,2014-08-11,1841.79,1849.32,1840.64,1849.32,1849.32,82807400.0,-0.000578256475662009
1437,2014-08-08,1864.68,1864.68,1837.28,1839.87,1839.87,114121500.0,-0.005109986373369679
1438,2014-08-07,1870.04,1871.26,1864.72,1867.32,1867.32,97143900.0,0.014919532358264487
1439,2014-08-06,1874.1,1875.0,1869.47,1869.92,1869.92,97408400.0,0.0013923698134226115
1440,2014-08-05,1872.55,1876.69,1872.14,1876.69,1876.69,88392200.0,0.003620475742277751
1441,2014-08-04,1864.19,1875.8,1864.19,1875.8,1875.8,103183900.0,-0.0004742392190506539
1442,2014-08-01,1866.11,1868.01,1861.6,1863.34,1863.34,94677700.0,-0.006642499200341212
1443,2014-07-31,1881.68,1882.07,1866.47,1871.36,1871.36,141423300.0,0.004304099090879809
1444,2014-07-30,1884.08,1886.39,1877.51,1878.34,1878.34,135459600.0,0.0037299076607386628
1445,2014-07-25,1878.55,1879.59,1868.14,1877.34,1877.34,71808400.0,-0.0005323849782254975
1446,2014-07-24,1873.66,1877.05,1867.78,1877.05,1877.05,94333100.0,-0.00015447388326028655
1447,2014-07-23,1870.41,1873.7,1869.39,1871.83,1871.83,75032300.0,-0.0027809594842971297
1448,2014-07-22,1873.62,1874.0,1868.03,1871.36,1871.36,91612900.0,-0.0002510911781519187
1449,2014-07-21,1874.34,1876.83,1867.34,1868.64,1868.64,98947000.0,-0.0014534883720929148
1450,2014-07-18,1874.61,1877.34,1871.4,1872.97,1872.97,103248800.0,0.0023171932528469608
1451,2014-07-17,1888.15,1888.15,1879.4,1883.14,1883.14,104399400.0,0.0054298787487252476
1452,2014-07-16,1891.59,1895.02,1882.52,1886.71,1886.71,144454700.0,0.0018957698312391802
1453,2014-07-14,1883.77,1886.87,1882.22,1884.87,1884.87,89680800.0,-0.0009752426181024454
1454,2014-07-11,1894.47,1894.86,1883.15,1883.15,1883.15,140206500.0,-0.0009125297765892881
1455,2014-07-10,1889.97,1893.19,1889.53,1892.62,1892.62,93093000.0,0.005028808114064143
1456,2014-07-09,1888.43,1892.17,1887.96,1891.16,1891.16,95831200.0,-0.0007714174002175778
1457,2014-07-08,1893.89,1896.23,1891.66,1892.65,1892.65,132327700.0,0.0007878762241164683
1458,2014-07-07,1885.4,1894.72,1885.29,1892.5,1892.5,117077500.0,-7.925395609331698e-05
1459,2014-07-04,1889.29,1891.43,1884.91,1884.91,1884.91,86535300.0,-0.004010568031704076
1460,2014-07-03,1885.46,1891.1,1884.77,1888.69,1888.69,120773100.0,0.0020054007883665292
1461,2014-07-02,1879.01,1886.84,1877.84,1886.84,1886.84,116807900.0,-0.000979514901863321
1462,2014-07-01,1879.24,1880.29,1876.6,1879.12,1879.12,76764400.0,-0.004091496894278235
1463,2014-06-30,1879.83,1882.71,1877.52,1882.71,1882.71,131157100.0,0.0019104687300439682
1464,2014-06-27,1889.34,1889.34,1880.25,1880.93,1880.93,94465800.0,-0.0009454456607762562
1465,2014-06-26,1888.74,1889.97,1882.25,1889.97,1889.97,105810300.0,0.004806133136267654
1466,2014-06-25,1889.53,1891.64,1887.68,1889.55,1889.55,109233300.0,-0.00022222574961505703
1467,2014-06-24,1884.3,1892.33,1882.14,1892.33,1892.33,133961900.0,0.0014712497684634673
1468,2014-06-23,1884.74,1885.33,1881.82,1883.96,1883.96,109655300.0,-0.004423118589252373
1469,2014-06-20,1885.36,1887.54,1878.68,1885.72,1885.72,151879300.0,0.0009342024246798974
1470,2014-06-19,1875.4,1881.48,1872.64,1881.48,1881.48,108200900.0,-0.0022484780349150135
1471,2014-06-18,1874.41,1876.59,1872.09,1876.58,1876.58,116972200.0,-0.0026043327593171517
1472,2014-06-17,1874.1,1876.22,1870.1,1874.6,1874.6,118116600.0,-0.0010551108932206343
1473,2014-06-16,1875.52,1875.9,1871.28,1871.58,1871.58,80239000.0,-0.0016110103488744532
1474,2014-06-13,1871.07,1876.74,1870.09,1876.74,1876.74,79624700.0,0.002757028820568719
1475,2014-06-12,1877.67,1877.67,1872.27,1873.87,1873.87,91115200.0,-0.0015292475249635284
1476,2014-06-11,1879.47,1879.91,1873.59,1878.38,1878.38,127826300.0,0.0024067838217167736
1477,2014-06-10,1864.11,1876.61,1863.94,1876.61,1876.61,153857400.0,-0.0009423013447759088
1478,2014-06-09,1868.59,1868.77,1860.24,1863.69,1863.69,87658600.0,-0.006884754957076744
1479,2014-06-06,1870.61,1870.61,1860.2,1862.7,1862.7,81733000.0,-0.0005312042238784231
1480,2014-06-05,1869.98,1870.6,1863.11,1869.0,1869.0,172564600.0,0.0033821871476888976
1481,2014-06-04,1868.63,1869.6,1862.84,1865.2,1865.2,88657300.0,-0.0020331728196896215
1482,2014-06-03,1866.37,1872.55,1866.37,1872.55,1872.55,169890000.0,0.003940596182715028
1483,2014-06-02,1867.8,1876.17,1861.48,1864.25,1864.25,159781600.0,-0.004432458412325424
1484,2014-05-30,1874.47,1880.84,1873.38,1873.38,1873.38,477552300.0,0.004897411827812892
1485,2014-05-29,1872.24,1878.67,1869.77,1876.62,1876.62,139887800.0,0.001729494283060351
1486,2014-05-28,1865.23,1871.66,1864.98,1871.66,1871.66,148731900.0,-0.002643049738359271
1487,2014-05-27,1864.2,1869.79,1862.52,1867.57,1867.57,119883300.0,-0.0021852259491574877
1488,2014-05-26,1868.23,1871.14,1862.27,1862.8,1862.8,133365200.0,-0.0025541211306671086
1489,2014-05-23,1878.39,1878.54,1866.34,1869.22,1869.22,121738900.0,0.0034464247369552226
1490,2014-05-22,1878.09,1882.28,1871.5,1875.12,1875.12,151403900.0,0.003156396785825022
1491,2014-05-21,1881.83,1882.27,1874.14,1877.03,1877.03,139330700.0,0.0010186014761721651
1492,2014-05-20,1886.14,1888.13,1877.63,1881.16,1881.16,125198900.0,0.0022002844919901676
1493,2014-05-19,1884.88,1889.47,1884.31,1887.07,1887.07,149909800.0,0.0031416785387738955
1494,2014-05-16,1879.82,1883.34,1877.04,1883.34,1883.34,152187500.0,-0.0019766092407806912
1495,2014-05-15,1878.01,1881.03,1876.39,1879.83,1879.83,157782500.0,-0.0018637102169549724
1496,2014-05-14,1874.19,1879.64,1873.35,1879.2,1879.2,177729800.0,-0.00033513668789197926
1497,2014-05-12,1863.13,1867.4,1863.08,1866.08,1866.08,87328000.0,-0.006981694338016209
1498,2014-05-09,1859.7,1866.72,1859.01,1866.72,1866.72,119270000.0,0.0003429649318358319
1499,2014-05-08,1861.66,1863.94,1860.6,1862.84,1862.84,119570700.0,-0.002078512042513081
1500,2014-05-07,1861.37,1861.61,1853.31,1860.43,1860.43,110711000.0,-0.0012937235618731835
1501,2014-05-06,1860.35,1864.23,1856.85,1860.43,1860.43,61088900.0,0.0
1502,2014-05-05,1866.93,1869.38,1860.54,1860.54,1860.54,71044900.0,5.9126116005447926e-05
1503,2014-05-02,1869.5,1871.69,1866.05,1869.08,1869.08,103778400.0,0.004590065249873598
1504,2014-04-30,1859.32,1871.52,1857.07,1871.52,1871.52,194367200.0,0.0013054550902047435
1505,2014-04-29,1852.27,1859.34,1852.27,1859.34,1859.34,131449400.0,-0.0065080789946140305
1506,2014-04-28,1861.54,1862.97,1855.74,1855.74,1855.74,99433000.0,-0.001936170899351386
1507,2014-04-25,1866.37,1868.29,1859.95,1860.98,1860.98,92139300.0,0.0028236714194875834
1508,2014-04-24,1864.29,1866.32,1863.51,1865.28,1865.28,101402000.0,0.002310610538533542
1509,2014-04-23,1866.62,1870.89,1864.91,1867.35,1867.35,146142600.0,0.001109752959341126
1510,2014-04-22,1862.9,1866.42,1861.9,1866.42,1866.42,139176800.0,-0.0004980319704392944
1511,2014-04-21,1851.61,1864.94,1849.68,1862.93,1862.93,64269300.0,-0.001869889949743353
1512,2014-04-18,1848.7,1854.07,1847.38,1852.69,1852.69,50634500.0,-0.005496717536354057
1513,2014-04-17,1847.4,1852.13,1847.4,1850.54,1850.54,90765100.0,-0.0011604747691195128
1514,2014-04-16,1854.62,1854.62,1845.37,1845.37,1845.37,103539800.0,-0.002793779113123729
1515,2014-04-15,1848.31,1853.88,1847.36,1853.88,1853.88,123619500.0,0.0046115413169176556
1516,2014-04-14,1851.1,1854.52,1847.92,1851.53,1851.53,94904000.0,-0.0012676117116534602
1517,2014-04-11,1854.85,1854.89,1848.19,1852.66,1852.66,108070800.0,0.0006103060711952768
1518,2014-04-10,1859.49,1860.28,1855.56,1859.52,1859.52,130749800.0,0.0037027841050165655
1519,2014-04-09,1852.81,1856.03,1851.41,1855.75,1855.75,147108800.0,-0.002027404921700171
1520,2014-04-08,1861.03,1861.19,1851.37,1852.31,1852.31,124264400.0,-0.001853697965782053
1521,2014-04-07,1856.52,1862.9,1853.44,1862.9,1862.9,139064600.0,0.005717185568290484
1522,2014-04-04,1862.99,1869.09,1856.27,1856.61,1856.61,161162400.0,-0.003376456063127531
1523,2014-04-03,1854.32,1855.63,1847.81,1855.63,1855.63,169675500.0,-0.0005278437582474371
1524,2014-04-02,1846.82,1854.01,1846.82,1852.0,1852.0,156456900.0,-0.0019562089425155804
1525,2014-04-01,1846.1,1847.76,1842.06,1847.76,1847.76,119990000.0,-0.0022894168466522924
1526,2014-03-31,1851.67,1852.29,1839.03,1849.21,1849.21,166672500.0,0.0007847339481317217
1527,2014-03-28,1837.57,1850.73,1837.57,1850.73,1850.73,145522500.0,0.0008219726261484706
1528,2014-03-27,1836.14,1846.87,1836.11,1846.87,1846.87,135346100.0,-0.0020856634949453223
1529,2014-03-26,1834.97,1839.96,1834.8,1839.14,1839.14,109400400.0,-0.00418545972374873
1530,2014-03-25,1826.86,1837.17,1824.93,1837.17,1837.17,110685300.0,-0.0010711528214274457
1531,2014-03-24,1821.68,1834.23,1821.03,1833.85,1833.85,108220500.0,-0.0018071272663935378
1532,2014-03-21,1818.66,1821.69,1816.85,1820.48,1820.48,238355500.0,-0.0072906726286228185
1533,2014-03-20,1814.29,1818.17,1811.16,1818.17,1818.17,133764600.0,-0.0012688961153102252
1534,2014-03-19,1819.56,1821.33,1815.99,1817.44,1817.44,110777500.0,-0.0004015026097670127
1535,2014-03-18,1813.54,1820.7,1813.54,1820.7,1820.7,138998200.0,0.0017937318425917947
1536,2014-03-17,1806.15,1815.16,1802.88,1815.16,1815.16,108928900.0,-0.0030427857417476556
1537,2014-03-14,1817.08,1817.08,1805.12,1805.12,1805.12,148488900.0,-0.005531192842504362
1538,2014-03-13,1820.34,1821.57,1816.76,1818.86,1818.86,136052500.0,0.007611682325828761
1539,2014-03-12,1827.33,1827.33,1813.49,1818.6,1818.6,150885200.0,-0.00014294668088798979
1540,2014-03-11,1823.54,1828.73,1823.54,1828.55,1828.55,145394900.0,0.00547124161442869
1541,2014-03-10,1826.38,1827.29,1817.2,1822.06,1822.06,127615100.0,-0.0035492603428946
1542,2014-03-07,1834.28,1836.48,1831.87,1832.26,1832.26,97258000.0,0.005598059339428918
1543,2014-03-06,1829.12,1838.69,1828.04,1838.69,1838.69,140395100.0,0.003509327278879759
1544,2014-03-05,1830.45,1831.62,1828.01,1829.11,1829.11,121027100.0,-0.00521023119721109
1545,2014-03-04,1820.91,1826.46,1818.86,1826.46,1826.46,134203700.0,-0.0014487920354707695
1546,2014-03-03,1834.44,1835.27,1813.6,1824.69,1824.69,130074800.0,-0.0009690877435037937
1547,2014-02-28,1826.19,1836.14,1825.82,1835.66,1835.66,180935100.0,0.006011980117170523
1548,2014-02-27,1823.51,1831.66,1823.51,1831.66,1831.66,121768700.0,-0.00217905276576269
1549,2014-02-26,1830.21,1831.27,1822.55,1822.55,1822.55,145921200.0,-0.004973630477272062
1550,2014-02-25,1829.98,1833.79,1827.26,1833.75,1833.75,104626300.0,0.00614523607034112
1551,2014-02-24,1831.44,1833.8,1826.53,1828.68,1828.68,86125600.0,-0.0027648261758690396
1552,2014-02-21,1826.44,1831.32,1826.44,1830.74,1830.74,127296600.0,0.0011264956143228755
1553,2014-02-20,1830.18,1830.18,1822.79,1827.81,1827.81,154155600.0,-0.0016004457214022771
1554,2014-02-19,1821.27,1829.45,1820.59,1829.45,1829.45,129464700.0,0.000897248619933233
1555,2014-02-18,1827.76,1828.23,1822.68,1825.24,1825.24,100196000.0,-0.0023012380770176533
1556,2014-02-17,1819.69,1833.39,1819.69,1827.48,1827.48,116333000.0,0.0012272358703513397
1557,2014-02-14,1816.51,1820.38,1813.9,1819.37,1819.37,95875200.0,-0.004437805064898215
1558,2014-02-13,1827.21,1828.72,1816.22,1817.15,1817.15,103558900.0,-0.00122020259760236
1559,2014-02-12,1821.96,1826.73,1821.75,1825.64,1825.64,122838800.0,0.0046721514459455715
1560,2014-02-11,1815.88,1824.2,1815.57,1824.17,1824.17,137574000.0,-0.0008051970815714515
1561,2014-02-10,1812.98,1819.99,1812.29,1816.14,1816.14,118516100.0,-0.0044020020063919585
1562,2014-02-07,1798.71,1812.18,1797.84,1808.59,1808.59,159831300.0,-0.00415716850022585
1563,2014-02-06,1784.92,1799.45,1783.68,1797.9,1797.9,155548400.0,-0.005910681801845508
1564,2014-02-05,1784.84,1786.58,1782.82,1785.88,1785.88,112702200.0,-0.006685577618332439
1565,2014-02-04,1795.89,1795.89,1769.8,1778.83,1778.83,168483400.0,-0.0039476336595964945
1566,2014-02-03,,,,,,,0.0
1567,2014-01-30,1788.78,1804.03,1780.1,1804.03,1804.03,120999200.0,0.014166615134667104
1568,2014-01-29,1780.73,1794.13,1780.21,1789.23,1789.23,125884500.0,-0.008203854703081381
1569,2014-01-28,1784.1,1788.29,1780.83,1781.25,1781.25,153111900.0,-0.004460019114367664
1570,2014-01-27,1794.16,1794.16,1777.62,1778.88,1778.88,221453700.0,-0.0013305263157894487
1571,2014-01-24,1802.29,1806.44,1798.57,1802.57,1802.57,163902800.0,0.01331736823169627
1572,2014-01-23,1815.27,1816.06,1806.73,1808.31,1808.31,177386100.0,0.0031843423556365824
1573,2014-01-22,1816.57,1816.57,1803.43,1814.1,1814.1,169743400.0,0.003201884632612728
1574,2014-01-21,1807.45,1816.94,1806.25,1815.34,1815.34,132058900.0,0.0006835345350311162
1575,2014-01-20,1808.25,1809.8,1801.31,1807.59,1807.59,139544600.0,-0.004269172716956593
1576,2014-01-16,1824.6,1831.33,1811.18,1813.01,1813.01,188760700.0,0.002998467572845609
1577,2014-01-15,1834.74,1836.47,1818.99,1824.03,1824.03,154595600.0,0.006078289695037542
1578,2014-01-13,1825.42,1837.35,1823.16,1834.97,1834.97,83731700.0,0.005997708371024535
1579,2014-01-10,1826.19,1827.95,1822.25,1826.61,1826.61,114671400.0,-0.004555932794541695
